Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2/1/2007,20:39:00,2.516,0.418,238.34,10.6,0,2,17
2/1/2007,20:40:00,2.446,0.304,238.47,10.2,0,0,18
2/1/2007,20:41:00,2.518,0.376,238.79,10.6,0,0,17
2/1/2007,20:42:00,2.538,0.414,239.56,10.6,0,0,18
2/1/2007,20:43:00,2.542,0.416,239.82,10.6,0,0,18
2/1/2007,20:44:00,2.548,0.42,240.24,10.6,0,0,17
2/1/2007,20:45:00,2.544,0.42,240.14,10.6,0,0,18
2/1/2007,20:46:00,2.532,0.416,239.58,10.6,0,0,17
2/1/2007,20:47:00,2.524,0.414,239.34,10.6,0,0,18
2/1/2007,20:48:00,2.512,0.408,238.79,10.6,0,0,18
2/1/2007,20:49:00,2.508,0.406,238.68,10.6,0,0,17
2/1/2007,20:50:00,2.514,0.41,238.99,10.6,0,0,17
2/1/2007,20:51:00,2.538,0.36,238.5,10.6,0,0,18
2/1/2007,20:52:00,2.554,0.308,238.86,10.8,0,0,17
2/1/2007,20:53:00,2.736,0.306,238.99,11.4,0,0,18
2/1/2007,20:54:00,2.736,0.306,239.33,11.4,0,0,17
2/1/2007,20:55:00,2.65,0.176,239.42,11,0,0,18
2/1/2007,20:56:00,2.664,0.174,239.75,11.2,0,0,18
2/1/2007,20:57:00,2.658,0.174,239.69,11,0,0,17
2/1/2007,20:58:00,2.654,0.17,239.27,11,0,0,18
2/1/2007,20:59:00,2.638,0.166,238.67,11,0,0,17
2/1/2007,21:00:00,2.634,0.168,238.47,11,0,0,18
2/1/2007,21:01:00,2.634,0.168,238.47,11,0,0,17
2/1/2007,21:02:00,2.626,0.168,238.35,11,0,0,17
2/1/2007,21:03:00,2.638,0.172,238.83,11,0,0,18
2/1/2007,21:04:00,2.662,0.176,239.82,11,0,0,18
2/1/2007,21:05:00,2.66,0.18,240.2,11,0,0,17
2/1/2007,21:06:00,2.668,0.184,240.65,11,0,0,18
2/1/2007,21:07:00,2.664,0.174,239.96,11,0,0,18
2/1/2007,21:08:00,2.484,0.18,240.68,10.4,0,0,15
2/1/2007,21:09:00,1.61,0.194,241.62,6.8,0,0,0
2/1/2007,21:10:00,1.614,0.188,241.05,6.8,0,0,0
2/1/2007,21:11:00,1.614,0.192,241.55,6.8,0,0,0
2/1/2007,21:12:00,1.604,0.194,241.34,6.6,0,0,0
2/1/2007,21:13:00,1.616,0.192,241.52,6.8,0,0,0
2/1/2007,21:14:00,1.614,0.19,241.02,6.8,0,0,0
2/1/2007,21:15:00,1.616,0.192,241.43,6.8,0,0,0
2/1/2007,21:16:00,1.584,0.176,238.5,6.6,0,0,0
2/1/2007,21:17:00,1.836,0.172,238.2,7.8,0,0,0
2/1/2007,21:18:00,1.904,0.174,238.5,8,0,0,0
2/1/2007,21:19:00,1.964,0.224,239.04,8.2,0,0,0
2/1/2007,21:20:00,2.056,0.368,238.46,8.8,0,0,0
2/1/2007,21:21:00,1.5,0.42,238.42,6.4,0,0,0
2/1/2007,21:22:00,1.516,0.442,239.58,6.6,0,0,0
2/1/2007,21:23:00,1.51,0.44,239.31,6.4,0,0,0
2/1/2007,21:24:00,1.508,0.442,239.61,6.4,0,0,0
2/1/2007,21:25:00,1.502,0.44,239.22,6.4,0,0,0
2/1/2007,21:26:00,1.502,0.442,239.47,6.4,0,0,0
2/1/2007,21:27:00,1.5,0.442,239.55,6.4,0,0,0
2/1/2007,21:28:00,1.46,0.388,238.99,6.2,0,0,0
2/1/2007,21:29:00,1.428,0.34,239.45,6,0,0,0
2/1/2007,21:30:00,1.32,0.334,239.5,5.6,0,0,0
2/1/2007,21:31:00,1.122,0.324,239.73,4.8,0,0,0
2/1/2007,21:32:00,1.244,0.32,239.21,5.4,0,0,0
2/1/2007,21:33:00,1.242,0.316,238.65,5.2,0,0,0
2/1/2007,21:34:00,1.238,0.316,238.7,5.2,0,0,0
2/1/2007,21:35:00,1.226,0.308,237.74,5.2,0,0,0
2/1/2007,21:36:00,1.166,0.22,237.92,5,0,0,0
2/1/2007,21:37:00,1.104,0.096,239.88,4.6,0,0,0
2/1/2007,21:38:00,0.876,0,239.97,3.6,0,0,0
2/1/2007,21:39:00,0.964,0,238.97,4,0,0,0
2/1/2007,21:40:00,0.43,0.048,239.67,2,0,0,0
2/1/2007,21:41:00,0.428,0.06,240.19,1.8,0,0,0
2/1/2007,21:42:00,0.428,0.06,240.17,1.8,0,0,0
2/1/2007,21:43:00,0.43,0.058,241.12,1.8,0,0,0
2/1/2007,21:44:00,0.432,0.054,241.73,1.8,0,0,0
2/1/2007,21:45:00,0.776,0.054,242.14,3.2,0,0,0
2/1/2007,21:46:00,0.88,0.056,241.73,3.6,0,0,0
2/1/2007,21:47:00,0.768,0.056,241.44,3.2,0,0,0
2/1/2007,21:48:00,0.614,0.056,241.74,2.6,0,0,0
2/1/2007,21:49:00,0.426,0.054,242.03,1.8,0,0,0
2/1/2007,21:50:00,0.426,0.056,241.99,1.8,0,0,0
2/1/2007,21:51:00,0.426,0.054,242.4,1.8,0,0,0
2/1/2007,21:52:00,0.424,0.056,241.64,1.8,0,0,0
2/1/2007,21:53:00,0.426,0.054,242.34,1.8,0,0,0
2/1/2007,21:54:00,0.426,0.052,242.8,1.8,0,0,0
2/1/2007,21:55:00,0.424,0.058,241.21,1.8,0,0,0
2/1/2007,21:56:00,0.424,0.058,241.32,1.8,0,0,0
2/1/2007,21:57:00,0.468,0,242.13,2.2,0,0,0
2/1/2007,21:58:00,0.5,0.048,242.15,2.2,0,0,0
2/1/2007,21:59:00,0.5,0,241.18,2.2,0,0,0
2/1/2007,22:00:00,0.498,0,240.43,2.2,0,0,0
2/1/2007,22:01:00,0.53,0.066,239.41,2.4,0,0,0
2/1/2007,22:02:00,0.604,0.172,240.03,2.6,0,0,0
2/1/2007,22:03:00,0.6,0.174,240.5,2.6,0,0,0
2/1/2007,22:04:00,0.596,0.174,240.28,2.6,0,0,0
2/1/2007,22:05:00,0.592,0.17,239.68,2.6,0,0,0
2/1/2007,22:06:00,0.564,0.132,240.07,2.4,0,0,0
2/1/2007,22:07:00,0.52,0.07,240.02,2.2,0,0,0
2/1/2007,22:08:00,0.518,0.068,239.8,2.2,0,0,0
2/1/2007,22:09:00,0.516,0.066,239.68,2.2,0,0,0
2/1/2007,22:10:00,0.516,0.07,240.12,2.2,0,0,0
2/1/2007,22:11:00,0.516,0.068,240.06,2.2,0,0,0
2/1/2007,22:12:00,0.516,0.072,240.77,2.2,0,0,0
2/1/2007,22:13:00,0.516,0.074,241.26,2.2,0,0,0
2/1/2007,22:14:00,0.518,0.078,241.91,2.2,0,0,0
2/1/2007,22:15:00,0.518,0.076,241.78,2.2,0,0,0
2/1/2007,22:16:00,0.516,0.076,241.61,2.2,0,0,0
2/1/2007,22:17:00,0.508,0.064,241.96,2.2,0,0,0
2/1/2007,22:18:00,0.426,0.052,242.54,1.8,0,0,0
2/1/2007,22:19:00,0.426,0.054,242.02,1.8,0,0,0
2/1/2007,22:20:00,0.424,0.056,241.53,1.8,0,0,0
2/1/2007,22:21:00,0.424,0.056,241.51,1.8,0,0,0
2/1/2007,22:22:00,0.426,0.054,241.97,1.8,0,0,0
2/1/2007,22:23:00,0.428,0.052,243.13,1.8,0,0,0
2/1/2007,22:24:00,0.428,0.05,243.15,1.8,0,0,0
2/1/2007,22:25:00,0.428,0.05,243.27,1.8,0,0,0
2/1/2007,22:26:00,0.428,0.05,243.22,1.8,0,0,0
2/1/2007,22:27:00,0.428,0.05,243.11,1.8,0,0,0
2/1/2007,22:28:00,0.426,0.052,242.62,1.8,0,0,0
2/1/2007,22:29:00,0.426,0.054,242.35,1.8,0,0,0
2/1/2007,22:30:00,0.426,0.054,242.26,1.8,0,0,0
2/1/2007,22:31:00,0.426,0.052,242.59,1.8,0,0,0
2/1/2007,22:32:00,0.426,0.052,242.64,1.8,0,0,0
2/1/2007,22:33:00,0.428,0.05,243.61,1.8,0,0,0
2/1/2007,22:34:00,0.43,0.048,244,1.8,0,0,0
2/1/2007,22:35:00,0.45,0,243.86,2,0,0,0
2/1/2007,22:36:00,0.506,0.058,244.3,2.2,0,0,0
2/1/2007,22:37:00,0.508,0.064,245.45,2.2,0,0,0
2/1/2007,22:38:00,0.556,0.11,245.24,2.4,0,0,0
2/1/2007,22:39:00,0.586,0.184,244.08,2.6,0,0,0
2/1/2007,22:40:00,0.588,0.188,244.58,2.6,0,2,0
2/1/2007,22:41:00,0.584,0.184,244.06,2.6,0,1,0
2/1/2007,22:42:00,0.584,0.184,243.97,2.6,0,2,0
2/1/2007,22:43:00,0.666,0.272,244.44,3,0,1,0
2/1/2007,22:44:00,0.674,0.294,244.86,3,0,1,0
2/1/2007,22:45:00,0.622,0.22,244.99,2.8,0,2,0
2/1/2007,22:46:00,0.618,0.22,244.88,2.8,0,1,0
2/1/2007,22:47:00,0.618,0.22,244.86,2.6,0,2,0
2/1/2007,22:48:00,0.614,0.218,244.51,2.6,0,1,0
2/1/2007,22:49:00,0.612,0.218,244.54,2.6,0,1,0
2/1/2007,22:50:00,0.61,0.218,244.61,2.6,0,2,0
2/1/2007,22:51:00,0.608,0.216,244.28,2.6,0,1,0
2/1/2007,22:52:00,0.61,0.222,245.35,2.6,0,1,0
2/1/2007,22:53:00,0.61,0.228,246.01,2.6,0,2,0
2/1/2007,22:54:00,0.608,0.226,245.85,2.6,0,1,0
2/1/2007,22:55:00,0.606,0.226,245.79,2.6,0,1,0
2/1/2007,22:56:00,0.604,0.228,245.95,2.6,0,2,0
2/1/2007,22:57:00,0.604,0.228,246.05,2.6,0,1,0
2/1/2007,22:58:00,0.6,0.224,245.29,2.6,0,1,0
2/1/2007,22:59:00,0.532,0.12,244.66,2.2,0,1,0
2/1/2007,23:00:00,0.504,0.078,244.39,2.2,0,2,0
2/1/2007,23:01:00,0.502,0.076,243.92,2.2,0,1,0
2/1/2007,23:02:00,0.502,0.078,244.31,2.2,0,1,0
2/1/2007,23:03:00,0.504,0.082,245.01,2.2,0,1,0
2/1/2007,23:04:00,0.504,0.08,244.69,2.2,0,2,0
2/1/2007,23:05:00,0.47,0,244.15,2,0,0,0
2/1/2007,23:06:00,0.43,0.046,244.23,1.8,0,0,0
2/1/2007,23:07:00,0.43,0.046,244.31,1.8,0,0,0
2/1/2007,23:08:00,0.43,0.048,243.96,1.8,0,0,0
2/1/2007,23:09:00,0.43,0.048,243.77,1.8,0,0,0
2/1/2007,23:10:00,0.428,0.052,242.45,1.8,0,0,0
2/1/2007,23:11:00,0.428,0.048,243.31,1.8,0,0,0
2/1/2007,23:12:00,0.426,0.052,242.2,1.8,0,0,0
2/1/2007,23:13:00,0.424,0.056,241.27,1.8,0,0,0
2/1/2007,23:14:00,0.47,0,241.64,2.2,0,0,0
2/1/2007,23:15:00,0.502,0.052,242.93,2.2,0,0,0
2/1/2007,23:16:00,0.504,0.056,243.32,2.2,0,0,0
2/1/2007,23:17:00,0.504,0.054,243.1,2.2,0,0,0
2/1/2007,23:18:00,0.504,0.056,243.71,2.2,0,0,0
2/1/2007,23:19:00,0.506,0.058,244.2,2.2,0,0,0
2/1/2007,23:20:00,0.504,0.06,244.37,2.2,0,0,0
2/1/2007,23:21:00,0.504,0.062,244.76,2.2,0,0,0
2/1/2007,23:22:00,0.502,0.062,244.66,2.2,0,0,0
2/1/2007,23:23:00,0.45,0,244.98,2,0,0,0
2/1/2007,23:24:00,0.462,0,244.72,2,0,0,0
2/1/2007,23:25:00,0.544,0.098,245.25,2.4,0,0,0
2/1/2007,23:26:00,0.542,0.1,245.95,2.2,0,0,0
2/1/2007,23:27:00,0.538,0.096,245.18,2.2,0,0,0
2/1/2007,23:28:00,0.536,0.094,244.74,2.2,0,0,0
2/1/2007,23:29:00,0.534,0.094,244.53,2.2,0,0,0
2/1/2007,23:30:00,0.532,0.092,244.1,2.2,0,0,0
2/1/2007,23:31:00,0.53,0.092,244.28,2.2,0,0,0
2/1/2007,23:32:00,0.53,0.094,244.67,2.2,0,0,0
2/1/2007,23:33:00,0.53,0.096,245.06,2.2,0,0,0
2/1/2007,23:34:00,0.528,0.096,244.89,2.2,0,0,0
2/1/2007,23:35:00,0.53,0.1,245.52,2.2,0,0,0
2/1/2007,23:36:00,0.528,0.098,245.46,2.2,0,0,0
2/1/2007,23:37:00,0.528,0.096,244.94,2.2,0,0,0
2/1/2007,23:38:00,0.606,0.096,244.98,2.6,0,0,0
2/1/2007,23:39:00,1.064,0.094,244.96,4.4,0,0,0
2/1/2007,23:40:00,1.176,0,245.15,4.8,0,0,0
2/1/2007,23:41:00,1.308,0.046,245.93,5.2,0,0,0
2/1/2007,23:42:00,1.304,0.048,245.6,5.2,0,0,0
2/1/2007,23:43:00,1.3,0.048,245.32,5.2,0,0,0
2/1/2007,23:44:00,1.3,0.048,245.33,5.2,0,0,0
2/1/2007,23:45:00,1.306,0.046,245.99,5.2,0,0,0
2/1/2007,23:46:00,1.306,0,246.01,5.2,0,0,0
2/1/2007,23:47:00,1.298,0.048,245.14,5.2,0,0,0
2/1/2007,23:48:00,1,0.046,244.79,4.2,0,0,0
2/1/2007,23:49:00,0.954,0,245.25,4,0,0,0
2/1/2007,23:50:00,1.298,0.05,244.47,5.2,0,0,0
2/1/2007,23:51:00,1.156,0.046,244.97,4.8,0,0,0
2/1/2007,23:52:00,1.124,0,245.42,4.6,0,0,0
2/1/2007,23:53:00,1.124,0,245.18,4.6,0,0,0
2/1/2007,23:54:00,1.208,0.054,244.67,5,0,0,0
2/1/2007,23:55:00,1.194,0.06,244.68,4.8,0,0,0
2/1/2007,23:56:00,1.198,0.062,245.21,4.8,0,0,0
2/1/2007,23:57:00,1.198,0.062,245.33,4.8,0,0,0
2/1/2007,23:58:00,1.2,0.062,245.42,4.8,0,0,0
2/1/2007,23:59:00,1.258,0.062,245.39,5.2,0,0,0
2/2/2007,00:00:00,1.314,0,242.77,5.4,0,0,18
2/2/2007,00:01:00,1.41,0.088,242.54,5.8,0,0,18
2/2/2007,00:02:00,1.416,0.114,242.22,5.8,0,0,18
2/2/2007,00:03:00,1.412,0.114,242.16,5.8,0,0,18
2/2/2007,00:04:00,1.41,0.114,242.06,5.8,0,0,18
2/2/2007,00:05:00,1.4,0.11,241.39,5.8,0,0,18
2/2/2007,00:06:00,1.412,0.116,242.54,5.8,0,0,18
2/2/2007,00:07:00,1.418,0.12,243.34,5.8,0,0,18
2/2/2007,00:08:00,1.418,0.12,243.4,5.8,0,0,18
2/2/2007,00:09:00,1.48,0.186,243.17,6,0,0,18
2/2/2007,00:10:00,1.484,0.222,242.71,6.2,0,0,18
2/2/2007,00:11:00,1.484,0.222,242.74,6.2,0,0,18
2/2/2007,00:12:00,1.482,0.22,242.71,6,0,0,18
2/2/2007,00:13:00,1.484,0.222,243.07,6.2,0,0,18
2/2/2007,00:14:00,1.484,0.222,243.08,6,0,0,18
2/2/2007,00:15:00,1.48,0.222,243.02,6,0,0,18
2/2/2007,00:16:00,1.43,0.154,242.8,5.8,0,0,18
2/2/2007,00:17:00,1.378,0.084,242.43,5.6,0,0,18
2/2/2007,00:18:00,1.38,0.084,242.77,5.6,0,0,18
2/2/2007,00:19:00,1.38,0.084,242.75,5.6,0,0,18
2/2/2007,00:20:00,1.37,0.076,242.36,5.6,0,0,18
2/2/2007,00:21:00,1.308,0,242.49,5.4,0,0,18
2/2/2007,00:22:00,1.308,0,242.47,5.4,0,0,18
2/2/2007,00:23:00,1.308,0,242.37,5.4,0,0,18
2/2/2007,00:24:00,1.302,0,241.93,5.4,0,0,18
2/2/2007,00:25:00,1.168,0,242.11,5,0,0,17
2/2/2007,00:26:00,0.228,0,243.67,1,0,0,0
2/2/2007,00:27:00,0.228,0,243.96,1,0,0,0
2/2/2007,00:28:00,0.23,0,244.93,1,0,0,0
2/2/2007,00:29:00,0.23,0,244.9,1,0,0,0
2/2/2007,00:30:00,0.228,0,244.56,1,0,0,0
2/2/2007,00:31:00,0.228,0,244.16,1,0,0,0
2/2/2007,00:32:00,0.228,0,243.81,1,0,0,0
2/2/2007,00:33:00,0.228,0,244.16,1,0,0,0
2/2/2007,00:34:00,0.23,0,244.78,1,0,0,0
2/2/2007,00:35:00,0.23,0,244.71,1,0,0,0
2/2/2007,00:36:00,0.228,0,244.46,1,0,0,0
2/2/2007,00:37:00,0.226,0,243.65,1,0,0,0
2/2/2007,00:38:00,0.226,0,243.13,1,0,0,0
2/2/2007,00:39:00,0.226,0,243.17,1,0,0,0
2/2/2007,00:40:00,0.224,0,242.42,1,0,0,0
2/2/2007,00:41:00,0.31,0.078,241.84,1.4,0,0,0
2/2/2007,00:42:00,0.332,0.118,241.41,1.4,0,0,0
2/2/2007,00:43:00,0.33,0.122,242.38,1.4,0,0,0
2/2/2007,00:44:00,0.33,0.122,242.38,1.4,0,0,0
2/2/2007,00:45:00,0.328,0.124,242.27,1.4,0,0,0
2/2/2007,00:46:00,0.326,0.124,242.33,1.4,0,0,0
2/2/2007,00:47:00,0.326,0.124,242.76,1.4,0,0,0
2/2/2007,00:48:00,0.324,0.122,242.32,1.4,0,0,0
2/2/2007,00:49:00,0.322,0.122,242.16,1.4,0,0,0
2/2/2007,00:50:00,0.322,0.124,242.37,1.4,0,0,0
2/2/2007,00:51:00,0.322,0.128,243.12,1.4,0,0,0
2/2/2007,00:52:00,0.32,0.126,242.94,1.4,0,0,0
2/2/2007,00:53:00,0.384,0.19,242.6,1.8,0,0,0
2/2/2007,00:54:00,0.394,0.226,241.72,1.8,0,0,0
2/2/2007,00:55:00,0.394,0.224,241.74,1.8,0,0,0
2/2/2007,00:56:00,0.334,0.14,241.9,1.4,0,0,0
2/2/2007,00:57:00,0.3,0.092,242.28,1.2,0,0,0
2/2/2007,00:58:00,0.3,0.094,242.52,1.2,0,0,0
2/2/2007,00:59:00,0.296,0.092,241.91,1.2,0,0,0
2/2/2007,01:00:00,0.39,0.214,241.98,1.8,0,0,0
2/2/2007,01:01:00,0.378,0.216,241.96,1.8,0,1,0
2/2/2007,01:02:00,0.376,0.218,242.1,1.8,0,2,0
2/2/2007,01:03:00,0.376,0.216,242.04,1.8,0,1,0
2/2/2007,01:04:00,0.34,0.16,241.94,1.6,0,1,0
2/2/2007,01:05:00,0.306,0.108,241.48,1.4,0,2,0
2/2/2007,01:06:00,0.306,0.108,241.59,1.4,0,1,0
2/2/2007,01:07:00,0.306,0.108,241.51,1.4,0,2,0
2/2/2007,01:08:00,0.306,0.108,241.74,1.4,0,1,0
2/2/2007,01:09:00,0.306,0.112,242.43,1.4,0,1,0
2/2/2007,01:10:00,0.308,0.114,242.92,1.4,0,2,0
2/2/2007,01:11:00,0.306,0.112,242.71,1.4,0,1,0
2/2/2007,01:12:00,0.306,0.112,242.68,1.4,0,1,0
2/2/2007,01:13:00,0.308,0.12,244.08,1.4,0,2,0
2/2/2007,01:14:00,0.306,0.12,244.06,1.4,0,1,0
2/2/2007,01:15:00,0.306,0.118,243.98,1.4,0,1,0
2/2/2007,01:16:00,0.304,0.118,243.67,1.4,0,2,0
2/2/2007,01:17:00,0.302,0.116,243.38,1.4,0,1,0
2/2/2007,01:18:00,0.3,0.112,242.75,1.2,0,1,0
2/2/2007,01:19:00,0.3,0.112,242.74,1.2,0,2,0
2/2/2007,01:20:00,0.296,0.108,241.4,1.2,0,1,0
2/2/2007,01:21:00,0.372,0.186,241.41,1.8,0,1,0
2/2/2007,01:22:00,0.406,0.242,241.47,2,0,1,0
2/2/2007,01:23:00,0.4,0.24,241.09,1.8,0,1,0
2/2/2007,01:24:00,0.4,0.244,241.63,1.8,0,2,0
2/2/2007,01:25:00,0.398,0.242,241.52,1.8,0,1,0
2/2/2007,01:26:00,0.396,0.242,241.57,1.8,0,1,0
2/2/2007,01:27:00,0.394,0.242,241.42,1.8,0,1,0
2/2/2007,01:28:00,0.392,0.244,241.69,1.8,0,1,0
2/2/2007,01:29:00,0.39,0.242,241.49,1.8,0,2,0
2/2/2007,01:30:00,0.388,0.242,241.41,1.8,0,1,0
2/2/2007,01:31:00,0.358,0.188,241.43,1.6,0,1,0
2/2/2007,01:32:00,0.318,0.122,241.82,1.4,0,0,0
2/2/2007,01:33:00,0.316,0.122,241.82,1.4,0,0,0
2/2/2007,01:34:00,0.318,0.122,242.19,1.4,0,0,0
2/2/2007,01:35:00,0.318,0.124,242.58,1.4,0,0,0
2/2/2007,01:36:00,0.254,0,242.62,1,0,0,0
2/2/2007,01:37:00,0.222,0,241.76,1,0,0,0
2/2/2007,01:38:00,0.312,0.086,241.29,1.4,0,0,0
2/2/2007,01:39:00,0.298,0.09,241.47,1.2,0,0,0
2/2/2007,01:40:00,0.3,0.09,241.57,1.2,0,0,0
2/2/2007,01:41:00,0.3,0.092,241.95,1.2,0,0,0
2/2/2007,01:42:00,0.298,0.092,241.81,1.2,0,0,0
2/2/2007,01:43:00,0.296,0.09,241.83,1.2,0,0,0
2/2/2007,01:44:00,0.296,0.092,242.27,1.2,0,0,0
2/2/2007,01:45:00,0.296,0.094,242.56,1.2,0,0,0
2/2/2007,01:46:00,0.294,0.094,242.74,1.2,0,0,0
2/2/2007,01:47:00,0.294,0.096,243.06,1.2,0,0,0
2/2/2007,01:48:00,0.272,0.062,243.21,1.2,0,0,0
2/2/2007,01:49:00,0.224,0,243.08,1,0,0,0
2/2/2007,01:50:00,0.224,0,242.61,1,0,0,0
2/2/2007,01:51:00,0.224,0,242.35,1,0,0,0
2/2/2007,01:52:00,0.222,0,242.05,1,0,0,0
2/2/2007,01:53:00,0.222,0,241.82,1,0,0,0
2/2/2007,01:54:00,0.224,0,242.44,1,0,0,0
2/2/2007,01:55:00,0.224,0,242.4,1,0,0,0
2/2/2007,01:56:00,0.222,0,242.07,1,0,0,0
2/2/2007,01:57:00,0.22,0,240.97,1,0,0,0
2/2/2007,01:58:00,0.22,0,241.3,1,0,0,0
2/2/2007,01:59:00,0.22,0,240.92,1,0,0,0
2/2/2007,02:00:00,0.22,0,241.16,1,0,0,0
2/2/2007,02:01:00,0.262,0,242.71,1.2,0,0,0
2/2/2007,02:02:00,0.338,0.13,243.46,1.4,0,0,0
2/2/2007,02:03:00,0.334,0.132,243.88,1.4,0,0,0
2/2/2007,02:04:00,0.332,0.13,243.73,1.4,0,0,0
2/2/2007,02:05:00,0.33,0.13,243.46,1.4,0,0,0
2/2/2007,02:06:00,0.328,0.13,243.53,1.4,0,0,0
2/2/2007,02:07:00,0.326,0.128,243.19,1.4,0,0,0
2/2/2007,02:08:00,0.326,0.128,243.14,1.4,0,0,0
2/2/2007,02:09:00,0.324,0.13,243.52,1.4,0,0,0
2/2/2007,02:10:00,0.324,0.134,244.22,1.4,0,0,0
2/2/2007,02:11:00,0.324,0.132,243.85,1.4,0,0,0
2/2/2007,02:12:00,0.322,0.13,243.56,1.4,0,0,0
2/2/2007,02:13:00,0.322,0.132,244.14,1.4,0,0,0
2/2/2007,02:14:00,0.322,0.132,244.16,1.4,0,0,0
2/2/2007,02:15:00,0.322,0.132,243.91,1.4,0,0,0
2/2/2007,02:16:00,0.278,0.07,243.78,1.2,0,0,0
2/2/2007,02:17:00,0.226,0,244.25,1,0,0,0
2/2/2007,02:18:00,0.23,0,245.38,1,0,0,0
2/2/2007,02:19:00,0.23,0,246.1,1,0,0,0
2/2/2007,02:20:00,0.232,0,246.57,1,0,0,0
2/2/2007,02:21:00,0.232,0,246.39,1,0,0,0
2/2/2007,02:22:00,0.306,0.084,245.73,1.4,0,0,0
2/2/2007,02:23:00,0.306,0.106,245.24,1.4,0,0,0
2/2/2007,02:24:00,0.306,0.106,245.16,1.4,0,0,0
2/2/2007,02:25:00,0.306,0.106,244.96,1.2,0,0,0
2/2/2007,02:26:00,0.306,0.106,245.06,1.4,0,0,0
2/2/2007,02:27:00,0.304,0.106,245.08,1.2,0,0,0
2/2/2007,02:28:00,0.302,0.104,244.64,1.2,0,0,0
2/2/2007,02:29:00,0.3,0.102,244.23,1.2,0,0,0
2/2/2007,02:30:00,0.298,0.102,244.34,1.2,0,0,0
2/2/2007,02:31:00,0.3,0.104,244.77,1.2,0,0,0
2/2/2007,02:32:00,0.274,0.066,245.35,1.2,0,0,0
2/2/2007,02:33:00,0.228,0,244.94,1,0,0,0
2/2/2007,02:34:00,0.226,0,243.89,1,0,0,0
2/2/2007,02:35:00,0.226,0,243.79,1,0,0,0
2/2/2007,02:36:00,0.228,0,244.72,1,0,0,0
2/2/2007,02:37:00,0.228,0,244.87,1,0,0,0
2/2/2007,02:38:00,0.228,0,244.82,1,0,0,0
2/2/2007,02:39:00,0.228,0,244.65,1,0,0,0
2/2/2007,02:40:00,0.226,0,243.87,1,0,0,0
2/2/2007,02:41:00,0.226,0,243.55,1,0,0,0
2/2/2007,02:42:00,0.338,0.114,243.69,1.6,0,0,0
2/2/2007,02:43:00,0.338,0.134,244.63,1.4,0,0,0
2/2/2007,02:44:00,0.334,0.136,244.63,1.4,0,0,0
2/2/2007,02:45:00,0.334,0.136,244.71,1.4,0,0,0
2/2/2007,02:46:00,0.332,0.134,244.65,1.4,0,0,0
2/2/2007,02:47:00,0.33,0.136,245.05,1.4,0,0,0
2/2/2007,02:48:00,0.328,0.132,244.39,1.4,0,0,0
2/2/2007,02:49:00,0.328,0.132,244.29,1.4,0,0,0
2/2/2007,02:50:00,0.326,0.132,244.34,1.4,0,0,0
2/2/2007,02:51:00,0.324,0.13,243.98,1.4,0,0,0
2/2/2007,02:52:00,0.324,0.132,244.19,1.4,0,0,0
2/2/2007,02:53:00,0.322,0.128,243.59,1.4,0,0,0
2/2/2007,02:54:00,0.322,0.132,244.43,1.4,0,0,0
2/2/2007,02:55:00,0.322,0.132,244.09,1.4,0,0,0
2/2/2007,02:56:00,0.296,0.094,243.41,1.2,0,0,0
2/2/2007,02:57:00,0.224,0,243.09,1,0,0,0
2/2/2007,02:58:00,0.226,0,243.43,1,0,0,0
2/2/2007,02:59:00,0.224,0,243.15,1,0,0,0
2/2/2007,03:00:00,0.226,0,243.89,1,0,0,0
2/2/2007,03:01:00,0.226,0,244.15,1,0,0,0
2/2/2007,03:02:00,0.226,0,243.94,1,0,0,0
2/2/2007,03:03:00,0.226,0,243.73,1,0,0,0
2/2/2007,03:04:00,0.224,0,243.08,1,0,0,0
2/2/2007,03:05:00,0.226,0,243.41,1,0,0,0
2/2/2007,03:06:00,0.268,0,243.94,1.2,0,0,0
2/2/2007,03:07:00,0.304,0.102,244.25,1.2,0,0,0
2/2/2007,03:08:00,0.304,0.1,243.95,1.2,0,0,0
2/2/2007,03:09:00,0.304,0.098,243.68,1.2,0,0,0
2/2/2007,03:10:00,0.302,0.1,243.83,1.2,0,0,0
2/2/2007,03:11:00,0.3,0.098,243.41,1.2,0,0,0
2/2/2007,03:12:00,0.298,0.094,242.85,1.2,0,0,0
2/2/2007,03:13:00,0.298,0.098,243.44,1.2,0,0,0
2/2/2007,03:14:00,0.296,0.096,243.18,1.2,0,0,0
2/2/2007,03:15:00,0.296,0.096,243.2,1.2,0,0,0
2/2/2007,03:16:00,0.284,0.08,242.89,1.2,0,0,0
2/2/2007,03:17:00,0.224,0,242.68,1,0,0,0
2/2/2007,03:18:00,0.224,0,243.18,1,0,0,0
2/2/2007,03:19:00,0.226,0,243.35,1,0,0,0
2/2/2007,03:20:00,0.226,0,244,1,0,0,0
2/2/2007,03:21:00,0.226,0,244.09,1,0,0,0
2/2/2007,03:22:00,0.302,0.072,243.94,1.4,0,0,0
2/2/2007,03:23:00,0.338,0.13,243.9,1.4,0,0,0
2/2/2007,03:24:00,0.334,0.132,244.17,1.4,0,0,0
2/2/2007,03:25:00,0.334,0.132,244.4,1.4,0,0,0
2/2/2007,03:26:00,0.332,0.132,244.44,1.4,0,0,0
